ibge_id;municipality_code;municipality_name;uf;latitude;longitude;coordinate_source
4120507;412050;Primeiro de Maio;PR;-22.862206573791887;-51.074107041385105;ibge_malha
4120606;412060;Prudentópolis;PR;-25.13081298785221;-51.097830598819876;ibge_malha
4120655;412065;Quarto Centenário;PR;-24.30315260663739;-53.155338000522725;ibge_malha
4120705;412070;Quatiguá;PR;-23.562115238766822;-49.93184421676487;ibge_malha
4120804;412080;Quatro Barras;PR;-25.368645203195094;-48.994353092706916;ibge_malha
4120853;412085;Quatro Pontes;PR;-24.571750846511115;-53.97652253370889;ibge_malha
4120903;412090;Quedas do Iguaçu;PR;-25.457419679274643;-52.954988074716326;ibge_malha
4121000;412100;Querência do Norte;PR;-23.04243625068658;-53.52145482751999;ibge_malha
4121109;412110;Quinta do Sol;PR;-23.82972241551039;-52.14041653054741;ibge_malha
4121208;412120;Quitandinha;PR;-25.91054167242259;-49.4814560287068;ibge_malha
4121257;412125;Ramilândia;PR;-25.09435389700053;-54.07608495296475;ibge_malha
4121307;412130;Rancho Alegre;PR;-23.079955899879398;-50.91936692335202;ibge_malha
4121356;412135;Rancho Alegre D'Oeste;PR;-24.290465999726248;-52.96084161882283;ibge_malha
4121406;412140;Realeza;PR;-25.674397737772566;-53.54353020908184;ibge_malha
4121505;412150;Rebouças;PR;-25.65852572510935;-50.62089730742;ibge_malha
4121604;412160;Renascença;PR;-26.225142652823234;-52.95088756911212;ibge_malha
4121703;412170;Reserva;PR;-24.595506805095525;-50.95651643090368;ibge_malha
4121752;412175;Reserva do Iguaçu;PR;-25.867783479067633;-51.96371492752667;ibge_malha
4121802;412180;Ribeirão Claro;PR;-23.261679182511923;-49.76276556059656;ibge_malha
4121901;412190;Ribeirão do Pinhal;PR;-23.448256619928134;-50.374313831378494;ibge_malha
4122008;412200;Rio Azul;PR;-25.72085714711096;-50.79263770551154;ibge_malha
4122107;412210;Rio Bom;PR;-23.797392751227306;-51.43336483853446;ibge_malha
4122156;412215;Rio Bonito do Iguaçu;PR;-25.54660877304983;-52.60852389145725;ibge_malha
4122172;412217;Rio Branco do Ivaí;PR;-24.34643133206883;-51.336250470157545;ibge_malha
4122206;412220;Rio Branco do Sul;PR;-25.076488137414973;-49.34722424469552;ibge_malha
4122305;412230;Rio Negro;PR;-26.09478017173287;-49.68348266734325;ibge_malha
4122404;412240;Rolândia;PR;-23.271295468449008;-51.40922071117342;ibge_malha
4122503;412250;Roncador;PR;-24.56585261966096;-52.26130965862674;ibge_malha
4122602;412260;Rondon;PR;-23.477686282882416;-52.80455260672376;ibge_malha
4122651;412265;Rosário do Ivaí;PR;-24.316382094882297;-51.20307800176384;ibge_malha
4122701;412270;Sabáudia;PR;-23.34869699665208;-51.58448896797536;ibge_malha
4122800;412280;Salgado Filho;PR;-26.138235952760667;-53.41831788452;ibge_malha
4122909;412290;Salto do Itararé;PR;-23.630797628654033;-49.68303341812951;ibge_malha
4123006;412300;Salto do Lontra;PR;-25.775399014314413;-53.287071560578134;ibge_malha
4123105;412310;Santa Amélia;PR;-23.259078123288443;-50.41004740650798;ibge_malha
4123204;412320;Santa Cecília do Pavão;PR;-23.543024168443623;-50.79941378813314;ibge_malha
4123303;412330;Santa Cruz de Monte Castelo;PR;-23.084967282553876;-53.36293838148153;ibge_malha
4123402;412340;Santa Fé;PR;-23.063063892554677;-51.83877106123781;ibge_malha
4123501;412350;Santa Helena;PR;-24.888859614800545;-54.30562519486832;ibge_malha
4123600;412360;Santa Inês;PR;-22.712989406540217;-51.89782719278646;ibge_malha
4123709;412370;Santa Isabel do Ivaí;PR;-23.114484756191573;-53.24070744285935;ibge_malha
4123808;412380;Santa Izabel do Oeste;PR;-25.783590899851987;-53.42305695001887;ibge_malha
4123824;412382;Santa Lúcia;PR;-25.383158685305457;-53.55306937458767;ibge_malha
4123857;412385;Santa Maria do Oeste;PR;-24.909201512821532;-51.929601837268024;ibge_malha
4123907;412390;Santa Mariana;PR;-23.06062096021868;-50.53882272213463;ibge_malha
4123956;412395;Santa Mônica;PR;-23.15435974551259;-53.10919740585656;ibge_malha
4124004;412400;Santana do Itararé;PR;-23.750792479255143;-49.63237458728794;ibge_malha
4124020;412402;Santa Tereza do Oeste;PR;-25.036636737221468;-53.605992695352434;ibge_malha
4124053;412405;Santa Terezinha de Itaipu;PR;-25.45386180108407;-54.429568256585284;ibge_malha
4124103;412410;Santo Antônio da Platina;PR;-23.296660781576954;-50.085632396713436;ibge_malha
4124202;412420;Santo Antônio do Caiuá;PR;-22.699001976893168;-52.35611282014549;ibge_malha
4124301;412430;Santo Antônio do Paraíso;PR;-23.58033957056101;-50.630634681172936;ibge_malha
4124400;412440;Santo Antônio do Sudoeste;PR;-26.06661461119258;-53.63320943674823;ibge_malha
4124509;412450;Santo Inácio;PR;-22.71872884925907;-51.80194454901212;ibge_malha
4124608;412460;São Carlos do Ivaí;PR;-23.34216239306264;-52.480472067177374;ibge_malha
4124707;412470;São Jerônimo da Serra;PR;-23.71625010283918;-50.77840695794987;ibge_malha
4124806;412480;São João;PR;-25.774050932451257;-52.793038830360295;ibge_malha
4124905;412490;São João do Caiuá;PR;-22.838219898366827;-52.33070698041794;ibge_malha
4125001;412500;São João do Ivaí;PR;-23.99261978187815;-51.848085473676015;ibge_malha
4125100;412510;São João do Triunfo;PR;-25.66999013323066;-50.28671299759266;ibge_malha
4125209;412520;São Jorge d'Oeste;PR;-25.655902724650996;-52.9400424382121;ibge_malha
4125308;412530;São Jorge do Ivaí;PR;-23.43504181451915;-52.316919531886306;ibge_malha
4125357;412535;São Jorge do Patrocínio;PR;-23.738841042137587;-53.94695867648236;ibge_malha
4125407;412540;São José da Boa Vista;PR;-23.958676153708346;-49.671218958589606;ibge_malha
4125456;412545;São José das Palmeiras;PR;-24.815471860387984;-54.11956695364978;ibge_malha
4125506;412550;São José dos Pinhais;PR;-25.664369741726755;-49.09495982154791;ibge_malha
4125555;412555;São Manoel do Paraná;PR;-23.372314677387916;-52.612410426902706;ibge_malha
4125605;412560;São Mateus do Sul;PR;-25.908191586477937;-50.441976306666696;ibge_malha
4125704;412570;São Miguel do Iguaçu;PR;-25.387492303355135;-54.2620303999515;ibge_malha
4125753;412575;São Pedro do Iguaçu;PR;-24.906494299085093;-53.89073408846387;ibge_malha
4125803;412580;São Pedro do Ivaí;PR;-23.845545201320522;-51.87178922661188;ibge_malha
4125902;412590;São Pedro do Paraná;PR;-22.78495519070853;-53.18126094034613;ibge_malha
4126009;412600;São Sebastião da Amoreira;PR;-23.454843870686872;-50.72267714511878;ibge_malha
4126108;412610;São Tomé;PR;-23.52449864164561;-52.53877930023637;ibge_malha
4126207;412620;Sapopema;PR;-23.875219126398424;-50.604637167705725;ibge_malha
4126256;412625;Sarandi;PR;-23.468203691157573;-51.867032117342625;ibge_malha
4126272;412627;Saudade do Iguaçu;PR;-25.713205708664987;-52.604384159704665;ibge_malha
4126306;412630;Sengés;PR;-24.249202380400593;-49.455960105113164;ibge_malha
4126355;412635;Serranópolis do Iguaçu;PR;-25.476965257623732;-54.02755755199662;ibge_malha
4126405;412640;Sertaneja;PR;-22.934181576277503;-50.87500243859439;ibge_malha
4126504;412650;Sertanópolis;PR;-23.05733252120504;-51.0719845289643;ibge_malha
4126603;412660;Siqueira Campos;PR;-23.639178666563705;-49.79292314243305;ibge_malha
4126652;412665;Sulina;PR;-25.693351394879173;-52.71855297897959;ibge_malha
4126678;412667;Tamarana;PR;-23.8222420168775;-51.05196794197165;ibge_malha
4126702;412670;Tamboara;PR;-23.198538733269217;-52.483838364928644;ibge_malha
4126801;412680;Tapejara;PR;-23.658478665545147;-52.89027833989285;ibge_malha
4126900;412690;Tapira;PR;-23.329110425610338;-53.13408292507896;ibge_malha
4127007;412700;Teixeira Soares;PR;-25.313442636724982;-50.408494942332126;ibge_malha
4127106;412710;Telêmaco Borba;PR;-24.250015992155305;-50.52255017296798;ibge_malha
4127205;412720;Terra Boa;PR;-23.696639280105487;-52.38803578945781;ibge_malha
4127304;412730;Terra Rica;PR;-22.72940596734613;-52.68164134994439;ibge_malha
4127403;412740;Terra Roxa;PR;-24.208692808260537;-54.062779460569836;ibge_malha
4127502;412750;Tibagi;PR;-24.657455547113187;-50.46874772838626;ibge_malha
4127601;412760;Tijucas do Sul;PR;-25.901483132138285;-49.112145306185724;ibge_malha
4127700;412770;Toledo;PR;-24.704862074109275;-53.77787227933328;ibge_malha
4127809;412780;Tomazina;PR;-23.725379024304413;-49.96272068474484;ibge_malha
4127858;412785;Três Barras do Paraná;PR;-25.438687146265817;-53.22480407007621;ibge_malha
4127882;412788;Tunas do Paraná;PR;-24.95254578576798;-48.90261221544575;ibge_malha
4127908;412790;Tuneiras do Oeste;PR;-23.87921988536013;-52.84349727187648;ibge_malha
4127957;412795;Tupãssi;PR;-24.646000083372673;-53.50930264437914;ibge_malha
4127965;412796;Turvo;PR;-25.011951330382917;-51.48048985905743;ibge_malha
4128005;412800;Ubiratã;PR;-24.504927556570642;-53.02167886137072;ibge_malha
4128104;412810;Umuarama;PR;-23.679832251854133;-53.41411369751519;ibge_malha
4128203;412820;União da Vitória;PR;-26.10938756762035;-51.07493061811414;ibge_malha
4128302;412830;Uniflor;PR;-23.067022025405738;-52.10908546454099;ibge_malha
4128401;412840;Uraí;PR;-23.216323034796563;-50.82992876043958;ibge_malha
4128500;412850;Wenceslau Braz;PR;-23.855121722845148;-49.78451841851653;ibge_malha
4128534;412853;Ventania;PR;-24.189885484567736;-50.23988396735605;ibge_malha
4128559;412855;Vera Cruz do Oeste;PR;-25.007358324857556;-53.92043865680071;ibge_malha
4128609;412860;Verê;PR;-25.875077414934125;-52.9583937403234;ibge_malha
4128625;412862;Alto Paraíso;PR;-23.538827903126457;-53.824631724859266;ibge_malha
4128633;412863;Doutor Ulysses;PR;-24.62642513157549;-49.39294968195719;ibge_malha
4128658;412865;Virmond;PR;-25.40663034983262;-52.23681155126764;ibge_malha
4128708;412870;Vitorino;PR;-26.281218245664327;-52.807805613463174;ibge_malha
4128807;412880;Xambrê;PR;-23.73574220530964;-53.5919567747294;ibge_malha
4200051;420005;Abdon Batista;SC;-27.58381743701442;-51.05625177594508;ibge_malha
4200101;420010;Abelardo Luz;SC;-26.562436379003408;-52.2556995411468;ibge_malha
4200200;420020;Agrolândia;SC;-27.45511123742563;-49.824785814187734;ibge_malha
4200309;420030;Agronômica;SC;-27.32756298584975;-49.72073702413234;ibge_malha
4200408;420040;Água Doce;SC;-26.7644782080467;-51.61240572956173;ibge_malha
4200507;420050;Águas de Chapecó;SC;-27.05439720922227;-52.956717657473696;ibge_malha
4200556;420055;Águas Frias;SC;-26.85162043806959;-52.852328030109334;ibge_malha
4200606;420060;Águas Mornas;SC;-27.733487315876804;-48.936054683999494;ibge_malha
4200705;420070;Alfredo Wagner;SC;-27.705955756228636;-49.33075514553417;ibge_malha
4200754;420075;Alto Bela Vista;SC;-27.421556808216668;-51.92592560110666;ibge_malha
4200804;420080;Anchieta;SC;-26.532948656447942;-53.33309893069582;ibge_malha
4200903;420090;Angelina;SC;-27.543013890347012;-49.06723383837117;ibge_malha
4201000;420100;Anita Garibaldi;SC;-27.730317713641;-51.07956881379805;ibge_malha
4201109;420110;Anitápolis;SC;-27.879767775781836;-49.13875651003373;ibge_malha
4201208;420120;Antônio Carlos;SC;-27.497478504269715;-48.83098916761809;ibge_malha
4201257;420125;Apiúna;SC;-27.1245040706536;-49.36425804538639;ibge_malha
4201273;420127;Arabutã;SC;-27.14087678792928;-52.18153723936572;ibge_malha
4201307;420130;Araquari;SC;-26.461725920552304;-48.75776810068546;ibge_malha
4201406;420140;Araranguá;SC;-28.942292523085317;-49.47117226164802;ibge_malha
4201505;420150;Armazém;SC;-28.237885058998526;-49.01466512879449;ibge_malha
4201604;420160;Arroio Trinta;SC;-26.92148800130384;-51.3366654431026;ibge_malha
4201653;420165;Arvoredo;SC;-27.070867114429507;-52.441992408446374;ibge_malha
4201703;420170;Ascurra;SC;-26.973649298607626;-49.39593385612106;ibge_malha
4201802;420180;Atalanta;SC;-27.43730501853797;-49.742551347931894;ibge_malha
4201901;420190;Aurora;SC;-27.329617588370184;-49.59034282644304;ibge_malha
4201950;420195;Balneário Arroio do Silva;SC;-29.0194551844297;-49.47505553604263;ibge_malha
4202008;420200;Balneário Camboriú;SC;-27.00472153830265;-48.621756952041146;ibge_malha
4202057;420205;Balneário Barra do Sul;SC;-26.44639702438145;-48.65259984830738;ibge_malha
4202073;420207;Balneário Gaivota;SC;-29.153530456714385;-49.61537375792412;ibge_malha
4202081;420208;Bandeirante;SC;-26.768590497414195;-53.648181010346114;ibge_malha
4202099;420209;Barra Bonita;SC;-26.668341903736312;-53.42506412196533;ibge_malha
4202107;420210;Barra Velha;SC;-26.662450489479504;-48.72741222237012;ibge_malha
4202131;420213;Bela Vista do Toldo;SC;-26.418071491117075;-50.486846844459514;ibge_malha
4202156;420215;Belmonte;SC;-26.857078963534857;-53.61806922255871;ibge_malha
4202206;420220;Benedito Novo;SC;-26.80094085222583;-49.43539076309913;ibge_malha
4202305;420230;Biguaçu;SC;-27.433534844352064;-48.69394661132626;ibge_malha
4202404;420240;Blumenau;SC;-26.885786680059585;-49.097304646364094;ibge_malha
4202438;420243;Bocaina do Sul;SC;-27.763121759174354;-49.909180013002604;ibge_malha
4202453;420245;Bombinhas;SC;-27.17325589422284;-48.51769540507136;ibge_malha
4202503;420250;Bom Jardim da Serra;SC;-28.360995194826693;-49.65246299129357;ibge_malha
4202537;420253;Bom Jesus;SC;-26.739027538021794;-52.38996888263444;ibge_malha
4202578;420257;Bom Jesus do Oeste;SC;-26.684037175029932;-53.095284554325204;ibge_malha
4202602;420260;Bom Retiro;SC;-27.785359007373806;-49.563012508100705;ibge_malha
4202701;420270;Botuverá;SC;-27.218583308429007;-49.12352004291172;ibge_malha
4202800;420280;Braço do Norte;SC;-28.24096449834917;-49.14236715480978;ibge_malha
4202859;420285;Braço do Trombudo;SC;-27.368644440290915;-49.90365176843141;ibge_malha
4202875;420287;Brunópolis;SC;-27.346961594748443;-50.84497076785274;ibge_malha
4202909;420290;Brusque;SC;-27.124984295095203;-48.90973742011859;ibge_malha
4203006;420300;Caçador;SC;-26.7630200225784;-51.08466654176611;ibge_malha
4203105;420310;Caibi;SC;-27.025180077791102;-53.263046424537556;ibge_malha
4203154;420315;Calmon;SC;-26.622157424569;-51.00686380907955;ibge_malha
4203204;420320;Camboriú;SC;-27.07092188994083;-48.70898452224878;ibge_malha
4203253;420325;Capão Alto;SC;-28.062188345106687;-50.60691507899615;ibge_malha
4203303;420330;Campo Alegre;SC;-26.120532555150984;-49.21755629858694;ibge_malha
4203402;420340;Campo Belo do Sul;SC;-27.84701502048786;-50.77113609384509;ibge_malha
4203501;420350;Campo Erê;SC;-26.450398703462767;-53.13027864318806;ibge_malha
4203600;420360;Campos Novos;SC;-27.41299810562177;-51.24461638635331;ibge_malha
4203709;420370;Canelinha;SC;-27.234586012956093;-48.802322148974454;ibge_malha
4203808;420380;Canoinhas;SC;-26.249977562663773;-50.53337209610601;ibge_malha
4203907;420390;Capinzal;SC;-27.411935283582135;-51.6308262184515;ibge_malha
4203956;420395;Capivari de Baixo;SC;-28.455581633289214;-48.94336665986395;ibge_malha
4204004;420400;Catanduvas;SC;-27.04497065875417;-51.69640948082324;ibge_malha
4204103;420410;Caxambu do Sul;SC;-27.146719112787277;-52.92021638828311;ibge_malha
4204152;420415;Celso Ramos;SC;-27.65196593816751;-51.308258195709264;ibge_malha
4204178;420417;Cerro Negro;SC;-27.776389067799776;-50.93195300919008;ibge_malha
4204194;420419;Chapadão do Lageado;SC;-27.58271249515283;-49.55634523711123;ibge_malha
4204202;420420;Chapecó;SC;-27.125140740052768;-52.65033248306631;ibge_malha
4204251;420425;Cocal do Sul;SC;-28.598685562005798;-49.33390922982432;ibge_malha
4204301;420430;Concórdia;SC;-27.23912839269225;-52.007382717859265;ibge_malha
4204350;420435;Cordilheira Alta;SC;-26.97570015297892;-52.641650117775185;ibge_malha
4204400;420440;Coronel Freitas;SC;-26.883159129153444;-52.72503905179926;ibge_malha
4204459;420445;Coronel Martins;SC;-26.534642736505628;-52.67186059761754;ibge_malha
4204509;420450;Corupá;SC;-26.439942361618186;-49.32669499362893;ibge_malha
4204558;420455;Correia Pinto;SC;-27.59684153149268;-50.3781222122686;ibge_malha
4204608;420460;Criciúma;SC;-28.71567615925795;-49.37971798399219;ibge_malha
4204707;420470;Cunha Porã;SC;-26.87922471704009;-53.19067652576347;ibge_malha
4204756;420475;Cunhataí;SC;-26.975085777541192;-53.100906166628064;ibge_malha
4204806;420480;Curitibanos;SC;-27.292938936631362;-50.61753898969426;ibge_malha
4204905;420490;Descanso;SC;-26.858405392964652;-53.479288686998565;ibge_malha
4205001;420500;Dionísio Cerqueira;SC;-26.32984501430747;-53.53318447274753;ibge_malha
4205100;420510;Dona Emma;SC;-26.98872804582454;-49.778088741291995;ibge_malha
4205159;420515;Doutor Pedrinho;SC;-26.705560227131432;-49.55384656512849;ibge_malha
4205175;420517;Entre Rios;SC;-26.739702323767993;-52.578371705046436;ibge_malha
4205191;420519;Ermo;SC;-28.99033735264374;-49.65292785225549;ibge_malha
4205209;420520;Erval Velho;SC;-27.28433624691129;-51.42186279525932;ibge_malha
4205308;420530;Faxinal dos Guedes;SC;-26.846675119835382;-52.2443023266145;ibge_malha
4205357;420535;Flor do Sertão;SC;-26.76376343356979;-53.337303530746055;ibge_malha
4205407;420540;Florianópolis;SC;-27.577843105792;-48.50825404295793;ibge_malha
4205431;420543;Formosa do Sul;SC;-26.634178837538;-52.79378359544021;ibge_malha
4205456;420545;Forquilhinha;SC;-28.781681448099036;-49.493296568159046;ibge_malha
4205506;420550;Fraiburgo;SC;-27.037826975316435;-50.872424149312586;ibge_malha
4205555;420555;Frei Rogério;SC;-27.191709483185374;-50.76564395524786;ibge_malha
4205605;420560;Galvão;SC;-26.449417944990895;-52.65903049979598;ibge_malha
4205704;420570;Garopaba;SC;-28.046749903528703;-48.65892607648905;ibge_malha
4205803;420580;Garuva;SC;-26.057107239239436;-48.86733774851072;ibge_malha
4205902;420590;Gaspar;SC;-26.931352346912202;-48.96604427226585;ibge_malha
4206009;420600;Governador Celso Ramos;SC;-27.376624187656432;-48.57724822546542;ibge_malha
4206108;420610;Grão-Pará;SC;-28.155028532239122;-49.31403053172391;ibge_malha
4206207;420620;Gravatal;SC;-28.35404757524765;-49.01949871711688;ibge_malha
4206306;420630;Guabiruba;SC;-27.1033372382131;-49.02077024354059;ibge_malha
4206405;420640;Guaraciaba;SC;-26.580102019723828;-53.57104547432567;ibge_malha
4206504;420650;Guaramirim;SC;-26.476554897518486;-48.944889772566626;ibge_malha
4206603;420660;Guarujá do Sul;SC;-26.3983324757021;-53.48397455579365;ibge_malha
4206652;420665;Guatambú;SC;-27.11649169216079;-52.78338957536787;ibge_malha
4206702;420670;Herval d'Oeste;SC;-27.195389041091307;-51.4106600280538;ibge_malha
4206751;420675;Ibiam;SC;-27.2083730880501;-51.215454888629814;ibge_malha
4206801;420680;Ibicaré;SC;-27.092484032585226;-51.370032638147904;ibge_malha
4206900;420690;Ibirama;SC;-27.018130164791692;-49.52855785998365;ibge_malha
4207007;420700;Içara;SC;-28.75161504290537;-49.27734596991552;ibge_malha
4207106;420710;Ilhota;SC;-26.859026791498547;-48.85735478445155;ibge_malha
4207205;420720;Imaruí;SC;-28.231474628388337;-48.83442061300584;ibge_malha
4207304;420730;Imbituba;SC;-28.194254815188945;-48.702699304396155;ibge_malha
4207403;420740;Imbuia;SC;-27.50293695186332;-49.406534508500556;ibge_malha
4207502;420750;Indaial;SC;-26.99494918819946;-49.22418593874288;ibge_malha
4207577;420757;Iomerê;SC;-26.98773036450838;-51.27551046116614;ibge_malha
4207601;420760;Ipira;SC;-27.37080646959695;-51.798694180896916;ibge_malha
4207650;420765;Iporã do Oeste;SC;-27.000428997845468;-53.48939899160817;ibge_malha
4207684;420768;Ipuaçu;SC;-26.678745808020356;-52.476019288014065;ibge_malha
4207700;420770;Ipumirim;SC;-27.040299542336683;-52.152874532144594;ibge_malha
4207759;420775;Iraceminha;SC;-26.845295265093398;-53.32443407427143;ibge_malha
4207809;420780;Irani;SC;-27.02521908981441;-51.91797488830338;ibge_malha
4207858;420785;Irati;SC;-26.62759066680963;-52.89010109576926;ibge_malha
4207908;420790;Irineópolis;SC;-26.35706890614087;-50.760688220197245;ibge_malha
4208005;420800;Itá;SC;-27.244010731742343;-52.33217910389458;ibge_malha
4208104;420810;Itaiópolis;SC;-26.472138082010307;-49.89125044782509;ibge_malha
4208203;420820;Itajaí;SC;-26.968996256199876;-48.75340775123898;ibge_malha
4208302;420830;Itapema;SC;-27.10858241534441;-48.63442786140396;ibge_malha
4208401;420840;Itapiranga;SC;-27.11222954547907;-53.71166727690585;ibge_malha
4208450;420845;Itapoá;SC;-26.082491036499142;-48.65237864698205;ibge_malha
4208500;420850;Ituporanga;SC;-27.45345432289928;-49.5388399652269;ibge_malha
4208609;420860;Jaborá;SC;-27.141488653326636;-51.77268162855216;ibge_malha
4208708;420870;Jacinto Machado;SC;-28.99481899130171;-49.84817510262791;ibge_malha
4208807;420880;Jaguaruna;SC;-28.657880961343928;-49.04472776654124;ibge_malha
4208906;420890;Jaraguá do Sul;SC;-26.481863708446955;-49.15998479659693;ibge_malha
4208955;420895;Jardinópolis;SC;-26.717194576221974;-52.871312276139115;ibge_malha
4209003;420900;Joaçaba;SC;-27.151789191760543;-51.59294895647326;ibge_malha
4209102;420910;Joinville;SC;-26.24427590712634;-48.951366878868065;ibge_malha
4209151;420915;José Boiteux;SC;-26.859488185699472;-49.646303139055426;ibge_malha
4209177;420917;Jupiá;SC;-26.3941131722086;-52.720907413991405;ibge_malha
4209201;420920;Lacerdópolis;SC;-27.250892024045886;-51.59030784406215;ibge_malha
4209300;420930;Lages;SC;-28.020450662438652;-50.340586592503755;ibge_malha
4209409;420940;Laguna;SC;-28.486421276237635;-48.82593356666877;ibge_malha
4209458;420945;Lajeado Grande;SC;-26.854935475023073;-52.55210007646078;ibge_malha
4209508;420950;Laurentino;SC;-27.207997066522196;-49.73361030572769;ibge_malha
4209607;420960;Lauro Müller;SC;-28.384587522699505;-49.45191623506236;ibge_malha
4209706;420970;Lebon Régis;SC;-26.858441983032375;-50.70257808110186;ibge_malha
4209805;420980;Leoberto Leal;SC;-27.472166979140177;-49.25723323194655;ibge_malha
4209854;420985;Lindóia do Sul;SC;-27.031517005401493;-52.05246934513059;ibge_malha
4209904;420990;Lontras;SC;-27.18939256858979;-49.50732027139803;ibge_malha
4210001;421000;Luiz Alves;SC;-26.727336616616753;-48.8911027764304;ibge_malha
4210035;421003;Luzerna;SC;-27.09040358593252;-51.50561132625892;ibge_malha
4210050;421005;Macieira;SC;-26.80350572600113;-51.353144065802;ibge_malha
4210100;421010;Mafra;SC;-26.200801376449213;-49.88955383858445;ibge_malha
4210209;421020;Major Gercino;SC;-27.427929698507292;-49.052620321363314;ibge_malha
4210308;421030;Major Vieira;SC;-26.48118563775634;-50.36158730177162;ibge_malha
4210407;421040;Maracajá;SC;-28.863976567237362;-49.45554039457129;ibge_malha
4210506;421050;Maravilha;SC;-26.75997230399496;-53.19810824689675;ibge_malha
4210555;421055;Marema;SC;-26.812392129319647;-52.630067446140046;ibge_malha
4210605;421060;Massaranduba;SC;-26.626917448781583;-48.98820504550247;ibge_malha
4210704;421070;Matos Costa;SC;-26.48128044649277;-51.141855814785146;ibge_malha
4210803;421080;Meleiro;SC;-28.841761149113946;-49.60180525301257;ibge_malha
4210852;421085;Mirim Doce;SC;-27.185598768634513;-50.17510501052506;ibge_malha
4210902;421090;Modelo;SC;-26.77477477377313;-53.05108495744846;ibge_malha
4211009;421100;Mondaí;SC;-27.099289839459274;-53.44650052828901;ibge_malha
4211058;421105;Monte Carlo;SC;-27.19372777835619;-50.927564327158684;ibge_malha
4211108;421110;Monte Castelo;SC;-26.660668553546362;-50.29153531154752;ibge_malha
4211207;421120;Morro da Fumaça;SC;-28.637708278052312;-49.24286017560427;ibge_malha
4211256;421125;Morro Grande;SC;-28.722039325382774;-49.74048225862738;ibge_malha
4211306;421130;Navegantes;SC;-26.82871963304967;-48.72746907839991;ibge_malha
4211405;421140;Nova Erechim;SC;-26.908185387037573;-52.90668848654509;ibge_malha
4211454;421145;Nova Itaberaba;SC;-26.961157159276933;-52.833134652206006;ibge_malha
4211504;421150;Nova Trento;SC;-27.313279948725576;-49.041355621076654;ibge_malha
4211603;421160;Nova Veneza;SC;-28.684716524128984;-49.5849474737657;ibge_malha
4211652;421165;Novo Horizonte;SC;-26.49498047119246;-52.79634976572812;ibge_malha
4211702;421170;Orleans;SC;-28.2799395321075;-49.37184639648427;ibge_malha
4211751;421175;Otacílio Costa;SC;-27.517249044514493;-49.97162648856572;ibge_malha
4211801;421180;Ouro;SC;-27.283426473373577;-51.68189561811602;ibge_malha
4211850;421185;Ouro Verde;SC;-26.711540330876495;-52.27874693544351;ibge_malha
4211876;421187;Paial;SC;-27.21300277214648;-52.48785797606048;ibge_malha
4211892;421189;Painel;SC;-27.963640299664096;-50.072145906344964;ibge_malha
4211900;421190;Palhoça;SC;-27.77180785992163;-48.6617110306175;ibge_malha
4212007;421200;Palma Sola;SC;-26.37354204505709;-53.314539724396454;ibge_malha
4212056;421205;Palmeira;SC;-27.562596119950665;-50.161629687487654;ibge_malha
4212106;421210;Palmitos;SC;-27.092614724444505;-53.17983387409885;ibge_malha
4212205;421220;Papanduva;SC;-26.502420324254686;-50.172359564517066;ibge_malha
4212239;421223;Paraíso;SC;-26.662814266887995;-53.678299095755875;ibge_malha
4212254;421225;Passo de Torres;SC;-29.267224838523816;-49.721934039068856;ibge_malha
4212270;421227;Passos Maia;SC;-26.706088485593277;-51.9610463518924;ibge_malha
4212304;421230;Paulo Lopes;SC;-27.964845510620812;-48.76017026180997;ibge_malha
4212403;421240;Pedras Grandes;SC;-28.47944024458354;-49.204491452495716;ibge_malha
4212502;421250;Penha;SC;-26.80778827966477;-48.65075347129817;ibge_malha
4212601;421260;Peritiba;SC;-27.35134233403715;-51.875056129208744;ibge_malha
4212650;421265;Pescaria Brava;SC;-28.401760228646562;-48.88362686950764;ibge_malha
4212700;421270;Petrolândia;SC;-27.545734391639087;-49.68271298043645;ibge_malha
4212809;421280;Balneário Piçarras;SC;-26.759477991647483;-48.733285262701756;ibge_malha
4212908;421290;Pinhalzinho;SC;-26.829390064845388;-52.97661443863094;ibge_malha
4213005;421300;Pinheiro Preto;SC;-27.049432219157666;-51.236061385797065;ibge_malha
4213104;421310;Piratuba;SC;-27.461222526281222;-51.77283214832988;ibge_malha
4213153;421315;Planalto Alegre;SC;-27.051969357401873;-52.868971811296845;ibge_malha
4213203;421320;Pomerode;SC;-26.728177450648527;-49.173306894508194;ibge_malha
4213302;421330;Ponte Alta;SC;-27.4101733265673;-50.29873269214337;ibge_malha
4213351;421335;Ponte Alta do Norte;SC;-27.1802899000391;-50.41855724497287;ibge_malha
4213401;421340;Ponte Serrada;SC;-26.861768310091524;-51.928207646217174;ibge_malha
4213500;421350;Porto Belo;SC;-27.174811291018475;-48.61646527906947;ibge_malha
4213609;421360;Porto União;SC;-26.383638109218918;-51.00776043962258;ibge_malha
4213708;421370;Pouso Redondo;SC;-27.286176536986755;-49.977282261788446;ibge_malha
4213807;421380;Praia Grande;SC;-29.181898056009995;-49.98943791230698;ibge_malha
4213906;421390;Presidente Castello Branco;SC;-27.233328608570545;-51.78096585966564;ibge_malha
4214003;421400;Presidente Getúlio;SC;-27.062584600553084;-49.71442925413572;ibge_malha
4214102;421410;Presidente Nereu;SC;-27.26825658388979;-49.35497509223006;ibge_malha
