cnes;competence;ibge_id;municipality_code;municipality_name;uf;vinc_sus;atendhos;leithosp;niv_dep;nat_jur;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital;name;latitude;longitude;coordinate_source;name_source
2808587;2101;1100098;110009;Espigão D'Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808587 (Espigão D'Oeste - RO);-11.351335464906661;-60.78482721093624;ibge_malha;synthetic_municipality
2497468;2101;1100106;110010;Guajará-Mirim;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2497468 (Guajará-Mirim - RO);-11.305630593818426;-64.53755683723685;ibge_malha;synthetic_municipality
6804497;2101;1100106;110010;Guajará-Mirim;RO;1;1;1;1;3999;1;1;1;1;1;CNES 6804497 (Guajará-Mirim - RO);-11.305630593818426;-64.53755683723685;ibge_malha;synthetic_municipality
0135569;2101;1100114;110011;Jaru;RO;1;0;1;3;1244;1;0;1;1;1;CNES 0135569 (Jaru - RO);-10.592460137463704;-62.58488116891367;ibge_malha;synthetic_municipality
2808609;2101;1100114;110011;Jaru;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808609 (Jaru - RO);-10.592460137463704;-62.58488116891367;ibge_malha;synthetic_municipality
6898629;2101;1100114;110011;Jaru;RO;1;1;1;1;2062;1;1;1;1;1;CNES 6898629 (Jaru - RO);-10.592460137463704;-62.58488116891367;ibge_malha;synthetic_municipality
2495279;2101;1100122;110012;Ji-Paraná;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2495279 (Ji-Paraná - RO);-10.462222605699708;-61.75725079845587;ibge_malha;synthetic_municipality
3152928;2101;1100122;110012;Ji-Paraná;RO;1;1;1;1;2143;1;1;1;1;1;CNES 3152928 (Ji-Paraná - RO);-10.462222605699708;-61.75725079845587;ibge_malha;synthetic_municipality
2808617;2101;1100130;110013;Machadinho D'Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808617 (Machadinho D'Oeste - RO);-9.204098808806991;-62.010378549810945;ibge_malha;synthetic_municipality
2808633;2101;1100148;110014;Nova Brasilândia D'Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808633 (Nova Brasilândia D'Oeste - RO);-11.6431146370112;-62.28023613926105;ibge_malha;synthetic_municipality
0113484;2101;1100155;110015;Ouro Preto do Oeste;RO;1;0;1;3;1244;1;0;1;1;1;CNES 0113484 (Ouro Preto do Oeste - RO);-10.610552491070658;-62.172530342984324;ibge_malha;synthetic_municipality
2496879;2101;1100155;110015;Ouro Preto do Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2496879 (Ouro Preto do Oeste - RO);-10.610552491070658;-62.172530342984324;ibge_malha;synthetic_municipality
2516276;2101;1100155;110015;Ouro Preto do Oeste;RO;1;1;1;1;2062;1;1;1;1;1;CNES 2516276 (Ouro Preto do Oeste - RO);-10.610552491070658;-62.172530342984324;ibge_malha;synthetic_municipality
2496534;2101;1100189;110018;Pimenta Bueno;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2496534 (Pimenta Bueno - RO);-11.894471827315321;-60.83039312248625;ibge_malha;synthetic_municipality
0213837;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1023;1;0;1;1;1;CNES 0213837 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
0253987;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1023;1;0;1;1;1;CNES 0253987 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2493853;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1023;1;0;1;1;1;CNES 2493853 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2493888;2101;1100205;110020;Porto Velho;RO;1;1;1;3;1023;1;1;1;1;1;CNES 2493888 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2493896;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1023;1;0;1;1;1;CNES 2493896 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2494078;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2494078 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2496461;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2496461 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2515369;2101;1100205;110020;Porto Velho;RO;1;1;1;1;2054;1;1;1;1;1;CNES 2515369 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2680017;2101;1100205;110020;Porto Velho;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2680017 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2807092;2101;1100205;110020;Porto Velho;RO;1;1;1;1;3999;1;1;1;1;1;CNES 2807092 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
3970442;2101;1100205;110020;Porto Velho;RO;1;1;1;3;1244;1;1;1;1;1;CNES 3970442 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
4001028;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1244;1;0;1;1;1;CNES 4001028 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
4001303;2101;1100205;110020;Porto Velho;RO;1;1;1;3;1023;1;1;1;1;1;CNES 4001303 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
5084415;2101;1100205;110020;Porto Velho;RO;1;1;1;1;2062;1;1;1;1;1;CNES 5084415 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
6287662;2101;1100205;110020;Porto Velho;RO;1;1;0;1;2062;1;1;0;1;1;CNES 6287662 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
7068336;2101;1100205;110020;Porto Velho;RO;1;1;1;1;3069;1;1;1;1;1;CNES 7068336 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
9197117;2101;1100205;110020;Porto Velho;RO;1;1;1;1;2062;1;1;1;1;1;CNES 9197117 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
9743081;2101;1100205;110020;Porto Velho;RO;1;0;1;3;1244;1;0;1;1;1;CNES 9743081 (Porto Velho - RO);-9.153582029071595;-64.30679728499692;ibge_malha;synthetic_municipality
2495414;2101;1100254;110025;Presidente Médici;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2495414 (Presidente Médici - RO);-11.166277420702084;-61.87795231472838;ibge_malha;synthetic_municipality
7177739;2101;1100262;110026;Rio Crespo;RO;1;1;1;3;1244;1;1;1;1;1;CNES 7177739 (Rio Crespo - RO);-9.645210077048704;-62.79007626417293;ibge_malha;synthetic_municipality
2495228;2101;1100288;110028;Rolim de Moura;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2495228 (Rolim de Moura - RO);-11.732554414967586;-61.7715500179972;ibge_malha;synthetic_municipality
2679191;2101;1100296;110029;Santa Luzia D'Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2679191 (Santa Luzia D'Oeste - RO);-12.026968596109848;-61.70109775054519;ibge_malha;synthetic_municipality
2784688;2101;1100304;110030;Vilhena;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2784688 (Vilhena - RO);-12.095619920883998;-60.248424697352945;ibge_malha;synthetic_municipality
2798484;2101;1100304;110030;Vilhena;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2798484 (Vilhena - RO);-12.095619920883998;-60.248424697352945;ibge_malha;synthetic_municipality
2808668;2101;1100320;110032;São Miguel do Guaporé;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808668 (São Miguel do Guaporé - RO);-11.614983599778059;-62.98323455209439;ibge_malha;synthetic_municipality
4001958;2101;1100338;110033;Nova Mamoré;RO;1;1;1;3;1244;1;1;1;1;1;CNES 4001958 (Nova Mamoré - RO);-10.382156532778131;-64.62911576568528;ibge_malha;synthetic_municipality
2808501;2101;1100346;110034;Alvorada D'Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808501 (Alvorada D'Oeste - RO);-11.311418556329599;-62.54500153402202;ibge_malha;synthetic_municipality
2806681;2101;1100379;110037;Alto Alegre dos Parecis;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2806681 (Alto Alegre dos Parecis - RO);-12.593729287870485;-61.88080530809895;ibge_malha;synthetic_municipality
2808676;2101;1100403;110040;Alto Paraíso;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808676 (Alto Paraíso - RO);-9.649317221626225;-63.394318282629094;ibge_malha;synthetic_municipality
2807076;2101;1100452;110045;Buritis;RO;1;1;1;3;1023;1;1;1;1;1;CNES 2807076 (Buritis - RO);-10.052108298328683;-63.94116070066155;ibge_malha;synthetic_municipality
4002385;2101;1100502;110050;Novo Horizonte do Oeste;RO;1;0;1;3;1244;1;0;1;1;1;CNES 4002385 (Novo Horizonte do Oeste - RO);-11.681082297544068;-62.083202388303086;ibge_malha;synthetic_municipality
2807084;2101;1100601;110060;Cacaulândia;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2807084 (Cacaulândia - RO);-10.331601925625403;-62.98724914352588;ibge_malha;synthetic_municipality
2369923;2101;1100700;110070;Campo Novo de Rondônia;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2369923 (Campo Novo de Rondônia - RO);-10.484933400749211;-63.79971720805914;ibge_malha;synthetic_municipality
4002547;2101;1100809;110080;Candeias do Jamari;RO;1;0;1;3;1031;1;0;1;1;1;CNES 4002547 (Candeias do Jamari - RO);-8.887001905657316;-63.32561829701239;ibge_malha;synthetic_municipality
2808536;2101;1100908;110090;Castanheiras;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2808536 (Castanheiras - RO);-11.470803117996295;-61.88006496775121;ibge_malha;synthetic_municipality
2806711;2101;1100924;110092;Chupinguaia;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2806711 (Chupinguaia - RO);-12.537343818496806;-60.89839058992591;ibge_malha;synthetic_municipality
2808579;2101;1100940;110094;Cujubim;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2808579 (Cujubim - RO);-9.171072080101066;-62.56533043310603;ibge_malha;synthetic_municipality
2808595;2101;1101005;110100;Governador Jorge Teixeira;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808595 (Governador Jorge Teixeira - RO);-10.748029748176751;-63.184010536717835;ibge_malha;synthetic_municipality
4002768;2101;1101104;110110;Itapuã do Oeste;RO;1;1;1;3;1244;1;1;1;1;1;CNES 4002768 (Itapuã do Oeste - RO);-9.170222105837812;-63.04495045294163;ibge_malha;synthetic_municipality
2679205;2101;1101203;110120;Ministro Andreazza;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2679205 (Ministro Andreazza - RO);-11.160295063304758;-61.56897068243121;ibge_malha;synthetic_municipality
2808625;2101;1101302;110130;Mirante da Serra;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808625 (Mirante da Serra - RO);-11.076829508983419;-62.84795457364534;ibge_malha;synthetic_municipality
4003039;2101;1101401;110140;Monte Negro;RO;1;1;1;3;1244;1;1;1;1;1;CNES 4003039 (Monte Negro - RO);-10.210826165829038;-63.372382523118574;ibge_malha;synthetic_municipality
2808641;2101;1101435;110143;Nova União;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2808641 (Nova União - RO);-10.889344691103183;-62.53232770273223;ibge_malha;synthetic_municipality
2806738;2101;1101450;110145;Parecis;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2806738 (Parecis - RO);-12.26232698591131;-61.41537800388732;ibge_malha;synthetic_municipality
2806754;2101;1101468;110146;Pimenteiras do Oeste;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2806754 (Pimenteiras do Oeste - RO);-13.173881345897986;-61.5452964482075;ibge_malha;synthetic_municipality
2743582;2101;1101484;110148;São Felipe D'Oeste;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2743582 (São Felipe D'Oeste - RO);-11.904990822213554;-61.46707946043683;ibge_malha;synthetic_municipality
7218656;2101;1101492;110149;São Francisco do Guaporé;RO;1;1;1;3;1023;1;1;1;1;1;CNES 7218656 (São Francisco do Guaporé - RO);-12.368398188757178;-63.1221566582903;ibge_malha;synthetic_municipality
2744392;2101;1101500;110150;Seringueiras;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2744392 (Seringueiras - RO);-11.807216878679258;-63.23069277625259;ibge_malha;synthetic_municipality
2744406;2101;1101559;110155;Teixeirópolis;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2744406 (Teixeirópolis - RO);-10.943448591105241;-62.27976956545769;ibge_malha;synthetic_municipality
4003357;2101;1101609;110160;Theobroma;RO;1;0;1;3;1244;1;0;1;1;1;CNES 4003357 (Theobroma - RO);-10.121767259314531;-62.34250473675392;ibge_malha;synthetic_municipality
2743612;2101;1101708;110170;Urupá;RO;1;1;1;3;1244;1;1;1;1;1;CNES 2743612 (Urupá - RO);-11.103953857841589;-62.42441469996684;ibge_malha;synthetic_municipality
2744414;2101;1101757;110175;Vale do Anari;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2744414 (Vale do Anari - RO);-9.732446148664613;-61.939104835524134;ibge_malha;synthetic_municipality
2744422;2101;1101807;110180;Vale do Paraíso;RO;1;0;1;3;1244;1;0;1;1;1;CNES 2744422 (Vale do Paraíso - RO);-10.384269879138229;-62.09405969030939;ibge_malha;synthetic_municipality
2319950;2101;1400050;140005;Alto Alegre;RR;1;0;1;3;1236;1;0;1;1;1;CNES 2319950 (Alto Alegre - RR);3.072101786100707;-62.74237306866673;ibge_malha;synthetic_municipality
4004876;2101;1400050;140005;Alto Alegre;RR;1;1;1;3;1236;1;1;1;1;1;CNES 4004876 (Alto Alegre - RR);3.072101786100707;-62.74237306866673;ibge_malha;synthetic_municipality
0145742;2101;1400100;140010;Boa Vista;RR;1;0;1;3;1236;1;0;1;1;1;CNES 0145742 (Boa Vista - RR);3.1179138644986506;-60.717958117034776;ibge_malha;synthetic_municipality
2319659;2101;1400100;140010;Boa Vista;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2319659 (Boa Vista - RR);3.1179138644986506;-60.717958117034776;ibge_malha;synthetic_municipality
2320681;2101;1400100;140010;Boa Vista;RR;1;1;1;3;1244;1;1;1;1;1;CNES 2320681 (Boa Vista - RR);3.1179138644986506;-60.717958117034776;ibge_malha;synthetic_municipality
2566168;2101;1400100;140010;Boa Vista;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2566168 (Boa Vista - RR);3.1179138644986506;-60.717958117034776;ibge_malha;synthetic_municipality
7521251;2101;1400100;140010;Boa Vista;RR;1;0;1;1;2062;1;0;1;1;1;CNES 7521251 (Boa Vista - RR);3.1179138644986506;-60.717958117034776;ibge_malha;synthetic_municipality
9472339;2101;1400100;140010;Boa Vista;RR;1;0;1;3;1236;1;0;1;1;1;CNES 9472339 (Boa Vista - RR);3.1179138644986506;-60.717958117034776;ibge_malha;synthetic_municipality
2320045;2101;1400159;140015;Bonfim;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2320045 (Bonfim - RR);2.7876761253342957;-60.10061726951444;ibge_malha;synthetic_municipality
2476649;2101;1400209;140020;Caracaraí;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2476649 (Caracaraí - RR);0.9907367560422708;-61.471558123085856;ibge_malha;synthetic_municipality
2476711;2101;1400233;140023;Caroebe;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2476711 (Caroebe - RR);0.9146862650092221;-59.338152279249606;ibge_malha;synthetic_municipality
2320762;2101;1400282;140028;Iracema;RR;1;0;1;3;1236;1;0;1;1;1;CNES 2320762 (Iracema - RR);2.1818102214115545;-62.40165230359849;ibge_malha;synthetic_municipality
2320886;2101;1400308;140030;Mucajaí;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2320886 (Mucajaí - RR);2.510971858482364;-61.996788270337305;ibge_malha;synthetic_municipality
2320541;2101;1400407;140040;Normandia;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2320541 (Normandia - RR);3.8788762240833794;-60.065432649052056;ibge_malha;synthetic_municipality
2476827;2101;1400456;140045;Pacaraima;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2476827 (Pacaraima - RR);4.168528926800933;-60.83938904904841;ibge_malha;synthetic_municipality
7248008;2101;1400472;140047;Rorainópolis;RR;1;0;1;3;1236;1;0;1;1;1;CNES 7248008 (Rorainópolis - RR);0.03804441269356657;-61.011170074913345;ibge_malha;synthetic_municipality
7470371;2101;1400472;140047;Rorainópolis;RR;1;1;1;3;1236;1;1;1;1;1;CNES 7470371 (Rorainópolis - RR);0.03804441269356657;-61.011170074913345;ibge_malha;synthetic_municipality
2476703;2101;1400506;140050;São João da Baliza;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2476703 (São João da Baliza - RR);0.6357541573587966;-59.845014462668246;ibge_malha;synthetic_municipality
2320800;2101;1400605;140060;São Luiz do Anauá;RR;1;1;1;3;1236;1;1;1;1;1;CNES 2320800 (São Luiz do Anauá - RR);0.8844330729088542;-60.15183855709105;ibge_malha;synthetic_municipality
2262010;2101;4300034;430003;Aceguá;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2262010 (Aceguá - RS);-31.69065022086825;-54.13918067475417;ibge_malha;synthetic_municipality
2234386;2101;4300109;430010;Agudo;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2234386 (Agudo - RS);-29.6080855807419;-53.226563056203446;ibge_malha;synthetic_municipality
2265885;2101;4300208;430020;Ajuricaba;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2265885 (Ajuricaba - RS);-28.209919128528025;-53.73722153548894;ibge_malha;synthetic_municipality
2707993;2101;4300307;430030;Alecrim;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2707993 (Alecrim - RS);-27.651747165661195;-54.78320977924324;ibge_malha;synthetic_municipality
2248328;2101;4300406;430040;Alegrete;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2248328 (Alegrete - RS);-29.763956234406265;-55.835717188970335;ibge_malha;synthetic_municipality
2228564;2101;4300505;430050;Alpestre;RS;1;1;1;1;2240;1;1;1;1;1;CNES 2228564 (Alpestre - RS);-27.217279535116432;-53.063512927270246;ibge_malha;synthetic_municipality
2232081;2101;4300604;430060;Alvorada;RS;1;1;1;1;3069;1;1;1;1;1;CNES 2232081 (Alvorada - RS);-29.9949640042327;-51.03741795065426;ibge_malha;synthetic_municipality
2228629;2101;4300646;430064;Ametista do Sul;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2228629 (Ametista do Sul - RS);-27.365581720076808;-53.192617881531945;ibge_malha;synthetic_municipality
9309470;2101;4300703;430070;Anta Gorda;RS;1;1;1;1;3999;1;1;1;1;1;CNES 9309470 (Anta Gorda - RS);-28.97015642835249;-51.99459724862757;ibge_malha;synthetic_municipality
2241072;2101;4300802;430080;Antônio Prado;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2241072 (Antônio Prado - RS);-28.8822730579674;-51.31632131008813;ibge_malha;synthetic_municipality
2249502;2101;4300901;430090;Aratiba;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2249502 (Aratiba - RS);-27.38748440256611;-52.30237171221838;ibge_malha;synthetic_municipality
2234424;2101;4301206;430120;Arroio do Tigre;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2234424 (Arroio do Tigre - RS);-29.258870001321284;-53.05226355931648;ibge_malha;synthetic_municipality
2233428;2101;4301305;430130;Arroio Grande;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2233428 (Arroio Grande - RS);-32.18841703231352;-52.91984353116838;ibge_malha;synthetic_municipality
2252163;2101;4301404;430140;Arvorezinha;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2252163 (Arvorezinha - RS);-28.863937266108536;-52.1870303759452;ibge_malha;synthetic_municipality
2261081;2101;4301503;430150;Augusto Pestana;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2261081 (Augusto Pestana - RS);-28.533864877868442;-54.00729426698754;ibge_malha;synthetic_municipality
0107166;2101;4301602;430160;Bagé;RS;1;0;1;3;1244;1;0;1;1;1;CNES 0107166 (Bagé - RS);-31.236486290571314;-54.01657797258111;ibge_malha;synthetic_municipality
2261987;2101;4301602;430160;Bagé;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2261987 (Bagé - RS);-31.236486290571314;-54.01657797258111;ibge_malha;synthetic_municipality
2261995;2101;4301602;430160;Bagé;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2261995 (Bagé - RS);-31.236486290571314;-54.01657797258111;ibge_malha;synthetic_municipality
0133973;2101;4302105;430210;Bento Gonçalves;RS;1;0;1;3;1244;1;0;1;1;1;CNES 0133973 (Bento Gonçalves - RS);-29.12535805862538;-51.55148137044854;ibge_malha;synthetic_municipality
2241021;2101;4302105;430210;Bento Gonçalves;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2241021 (Bento Gonçalves - RS);-29.12535805862538;-51.55148137044854;ibge_malha;synthetic_municipality
2250705;2101;4302204;430220;Boa Vista do Buricá;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2250705 (Boa Vista do Buricá - RS);-27.67479970703215;-54.09978110268286;ibge_malha;synthetic_municipality
6011926;2101;4302303;430230;Bom Jesus;RS;1;1;1;1;3999;1;1;1;1;1;CNES 6011926 (Bom Jesus - RS);-28.59816181511167;-50.4232589631746;ibge_malha;synthetic_municipality
2241129;2101;4302352;430235;Bom Princípio;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2241129 (Bom Princípio - RS);-29.47040919259974;-51.36339891470201;ibge_malha;synthetic_municipality
2252058;2101;4302451;430245;Boqueirão do Leão;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2252058 (Boqueirão do Leão - RS);-29.30573181862004;-52.41392438271407;ibge_malha;synthetic_municipality
2792990;2101;4302600;430260;Braga;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2792990 (Braga - RS);-27.581219379253806;-53.74213690162122;ibge_malha;synthetic_municipality
2265958;2101;4302709;430270;Butiá;RS;1;0;1;3;1279;1;0;1;1;1;CNES 2265958 (Butiá - RS);-30.18359955924567;-52.004836331758845;ibge_malha;synthetic_municipality
2234416;2101;4302808;430280;Caçapava do Sul;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2234416 (Caçapava do Sul - RS);-30.593391950731988;-53.47782213839311;ibge_malha;synthetic_municipality
5699525;2101;4302907;430290;Cacequi;RS;1;1;1;1;3999;1;1;1;1;1;CNES 5699525 (Cacequi - RS);-29.920422698530647;-54.80279443688827;ibge_malha;synthetic_municipality
0103012;2101;4303004;430300;Cachoeira do Sul;RS;1;0;1;3;1244;1;0;1;1;1;CNES 0103012 (Cachoeira do Sul - RS);-30.20619074342043;-52.986442395734;ibge_malha;synthetic_municipality
2266474;2101;4303004;430300;Cachoeira do Sul;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2266474 (Cachoeira do Sul - RS);-30.20619074342043;-52.986442395734;ibge_malha;synthetic_municipality
0130419;2101;4303103;430310;Cachoeirinha;RS;1;0;1;3;1244;1;0;1;1;1;CNES 0130419 (Cachoeirinha - RS);-29.920923405760373;-51.0953326623544;ibge_malha;synthetic_municipality
2232103;2101;4303103;430310;Cachoeirinha;RS;1;1;1;1;3069;1;1;1;1;1;CNES 2232103 (Cachoeirinha - RS);-29.920923405760373;-51.0953326623544;ibge_malha;synthetic_municipality
2259850;2101;4303301;430330;Caibaté;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2259850 (Caibaté - RS);-28.335323563244014;-54.65527879771494;ibge_malha;synthetic_municipality
2228548;2101;4303400;430340;Caiçara;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2228548 (Caiçara - RS);-27.246540909722064;-53.466551451372176;ibge_malha;synthetic_municipality
2257548;2101;4303509;430350;Camaquã;RS;1;1;1;1;3069;1;1;1;1;1;CNES 2257548 (Camaquã - RS);-30.922724404785175;-51.788512137289565;ibge_malha;synthetic_municipality
5602742;2101;4303608;430360;Cambará do Sul;RS;1;1;1;3;1244;1;1;1;1;1;CNES 5602742 (Cambará do Sul - RS);-29.058188727736553;-50.135271595401136;ibge_malha;synthetic_municipality
2250802;2101;4303707;430370;Campina das Missões;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2250802 (Campina das Missões - RS);-27.962980544937878;-54.83410718689362;ibge_malha;synthetic_municipality
2249529;2101;4303806;430380;Campinas do Sul;RS;1;1;1;3;1244;1;1;1;1;1;CNES 2249529 (Campinas do Sul - RS);-27.73625615752534;-52.657449270652755;ibge_malha;synthetic_municipality
2232073;2101;4303905;430390;Campo Bom;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2232073 (Campo Bom - RS);-29.67266874739851;-51.04853153438276;ibge_malha;synthetic_municipality
2261154;2101;4304002;430400;Campo Novo;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2261154 (Campo Novo - RS);-27.668318792388465;-53.82460567997406;ibge_malha;synthetic_municipality
2236362;2101;4304200;430420;Candelária;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2236362 (Candelária - RS);-29.700378326817734;-52.813219807356084;ibge_malha;synthetic_municipality
2250675;2101;4304309;430430;Cândido Godói;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2250675 (Cândido Godói - RS);-27.933712835913564;-54.71945734236528;ibge_malha;synthetic_municipality
2235463;2101;4304408;430440;Canela;RS;1;0;1;3;1244;1;0;1;1;1;CNES 2235463 (Canela - RS);-29.351366415332045;-50.77518567516368;ibge_malha;synthetic_municipality
2235609;2101;4304408;430440;Canela;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2235609 (Canela - RS);-29.351366415332045;-50.77518567516368;ibge_malha;synthetic_municipality
2232928;2101;4304507;430450;Canguçu;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2232928 (Canguçu - RS);-31.217404196804615;-52.66952693427079;ibge_malha;synthetic_municipality
2232014;2101;4304606;430460;Canoas;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2232014 (Canoas - RS);-29.912209426448754;-51.179651388151264;ibge_malha;synthetic_municipality
3508528;2101;4304606;430460;Canoas;RS;1;1;1;1;3999;1;1;1;1;1;CNES 3508528 (Canoas - RS);-29.912209426448754;-51.179651388151264;ibge_malha;synthetic_municipality
3626245;2101;4304606;430460;Canoas;RS;1;1;1;3;1244;1;1;1;1;1;CNES 3626245 (Canoas - RS);-29.912209426448754;-51.179651388151264;ibge_malha;synthetic_municipality
2707969;2101;4304630;430463;Capão da Canoa;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2707969 (Capão da Canoa - RS);-29.67978514353483;-49.999824369738484;ibge_malha;synthetic_municipality
2262274;2101;4304705;430470;Carazinho;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2262274 (Carazinho - RS);-28.27787733714789;-52.86363465778602;ibge_malha;synthetic_municipality
2241137;2101;4304804;430480;Carlos Barbosa;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2241137 (Carlos Barbosa - RS);-29.32135912796495;-51.503191228434744;ibge_malha;synthetic_municipality
2246872;2101;4304903;430490;Casca;RS;1;1;1;1;3999;1;1;1;1;1;CNES 2246872 (Casca - RS);-28.594378238764694;-51.96719132541013;ibge_malha;synthetic_municipality
